,idx,source,w1,w2,w1_lemma,w2_lemma,rel_type,note,total_freq,w1_freq,w2_freq,rel_type_total_freq,MI,t-score,z-score,logDice,ΔP(w1->w2),ΔP(w2->w1),acad,blog,fic,mag,news,spok,tvm,web,log_freq,w1_log,w2_log,PC1,PC2,PC3
383,384,CONTRIX,afford,protection,afford,protection,verb_obj,,306,17009,15468,33005666,5.262588464,17.03717174,105.5591762,8.270257091,0.017530863,0.019276475,99,32,19,61,20,12,11,52,2.48572142648158,4.230678781146475,4.189434163401028,-1.470071722464356,0.8527218515086047,0.04404528752437429
384,385,CONTRIX,strike,match,strike,match,verb_obj,,295,20813,8339,33005666,5.809925534,16.86940354,126.3515741,8.3732639,0.013929964,0.034754136,2,9,199,24,11,5,26,19,2.469822015978163,4.318334684226136,3.9211139738366807,-1.3281792829772123,0.9833153478667181,0.2697707783058857
385,386,CONTRIX,command,respect,command,respect,verb_obj,,413,6477,18081,33005666,6.862911466,20.14780603,217.3696297,9.106092519,0.063228681,0.02265783,57,45,52,81,65,35,31,47,2.615950051656401,3.811373897053893,4.257222446187574,-0.4651778356885637,1.5835010819845545,-0.04036472412506918
386,387,CONTRIX,lead,team,lead,team,verb_obj,,3178,59311,46995,33005666,5.233882057,54.87571951,336.6339973,9.936039909,0.052252016,0.065921082,138,497,74,506,1233,171,139,420,3.5021538928713607,4.773135246421139,4.672051653937387,0.7338363850991172,-0.14018132494776137,-0.7116659241174945
387,388,CONTRIX,assume,role,assume,role,verb_obj,,1685,17877,78092,33005666,5.316039076,40.01833517,252.5821335,9.168252036,0.091938968,0.021085368,821,126,61,207,215,65,35,155,3.2265999052073573,4.2522946401444495,4.8926065456082695,0.1826120741976741,0.5613893993029677,-0.9375855603187118
388,389,CONTRIX,serve,function,serve,function,verb_obj,,1195,56092,16384,33005666,5.423497873,33.76330381,221.1885834,9.077579189,0.020843309,0.071272926,594,112,49,197,55,33,24,131,3.0773679052841563,4.74890092536303,4.214419939295737,-0.3270323006847556,0.19363330580271,-0.058364326705029945
389,390,CONTRIX,reserve,right,reserve,right,verb_obj,,2162,6333,93386,33005666,6.914769154,46.1119444,506.5121876,9.472570013,0.3273056683999996,0.023024491,103,712,42,177,391,111,68,558,3.3348556896172914,3.801609488027319,4.970281773676819,2.3222042032577095,2.4661964424306158,-2.127680483332829
390,391,CONTRIX,land,job,land,job,verb_obj,,1580,8346,172506,33005666,5.178762995,38.65181235,232.6223097,8.161258816,0.184132249,0.00895303,37,224,151,321,459,111,49,228,3.1986570869544226,3.92147838037569,5.236804205041611,0.3295686926052763,1.058143335366655,-1.4981519183222562
391,392,CONTRIX,hear,argument,hear,argument,verb_obj,,1407,120801,27060,33005666,3.828469896,34.86964093,131.4285188,8.284524563,0.010867169,0.048375218,68,225,57,89,264,409,87,208,3.1482940974347455,5.082070529423229,4.432327792261604,-0.944882276880671,-0.4717057620326295,-0.4337017876834144
392,393,CONTRIX,enjoy,success,enjoy,success,verb_obj,,611,66886,21318,33005666,3.82203782,22.97069129,86.38693776,7.826472108,0.008506295,0.026651939,78,81,23,148,156,43,20,62,2.786041210242554,4.825335224508905,4.328746457872971,-1.5859840771322553,-0.038685337667725986,-0.275986000333971
393,394,CONTRIX,borrow,phrase,borrow,phrase,verb_obj,,294,10951,9035,33005666,6.615798837,16.97159666,168.073657,8.912970205,0.026581942,0.032217149,72,35,6,60,34,35,4,48,2.4683473304121573,4.039453778961737,3.9559281568969507,-0.9430114547005902,1.3828312460298777,0.2929395026684244
394,395,ACT,significant,difference,significant,difference,mod_noun,,9868,91821,72888,64729561,6.576533166,98.29697506,960.3002205,10.93898214,0.106494997,0.134118287,8253,370,23,255,152,132,12,671,3.9942291408176986,4.962942018250487,4.862656033629872,3.342305802958006,-0.25316531513193896,-0.867817302184519
395,396,ACT,physical,activity,physical,activity,mod_noun,,7728,90580,115091,64729561,5.584480349,86.07699332,596.2592592,10.26590052,0.083655883,0.065864615,5606,345,42,678,209,109,37,702,3.8880671134074367,4.957032316346939,5.061041363567591,2.0321652800858425,-0.4451629465739812,-1.213600271799468
396,397,ACT,wide,range,wide,range,mod_noun,,9349,67261,55967,64729561,7.328746322,96.08876237,1218.312882,11.27962576,0.138274906,0.166149415,3521,1060,132,1759,967,348,67,1495,3.970765159780768,4.8277633198809875,4.747932028036543,4.090551829378517,0.24099262310335026,-0.6785700245253916
397,398,ACT,address,issue,address,issue,verb_obj,,8139,58262,70837,33005666,6.024363107,88.83038002,716.6688363,11.01251753,0.137793571,0.113375697,2870,1268,53,705,979,936,67,1261,3.9105710484812586,4.765385388874815,4.850260160210945,2.9198139476317966,-0.025267866145918246,-1.234080870729516
398,399,ACT,religious,belief,religious,belief,mod_noun,,4352,76444,26677,64729561,7.10995976,65.49212413,769.741061,10.43348421,0.056585259,0.162022584,1078,1073,77,391,415,304,87,927,3.6386888866901237,4.883343403820929,4.426136988786424,2.1862854597092602,0.10883772445964891,0.11031865465217797
399,400,ACT,government,policy,government,policy,mod_noun,,2145,84861,136674,64729561,3.581489963,42.44533169,146.8580934,8.309586812,0.023195577,0.014413705,792,320,14,270,244,187,23,295,3.331427296520743,4.928708145176567,5.135685904981223,-0.7489083700486475,-0.621307307546352,-0.9033218545694268
400,401,ACT,social,norm,social,norm,mod_noun,,1258,220803,9325,64729561,5.305549332,34.57146426,217.411504,7.484839203,0.005572334,0.131513951,717,173,16,89,53,29,5,176,3.09968064110925,5.344004969757318,3.9696488404807253,-0.6838562913595516,-0.31795356531969377,0.5004820777520931
401,402,ACT,driving,force,driving,force,mod_noun,,305,6310,129806,64729561,4.591164981,16.73969388,82.183891,6.198188297,0.046335133,0.002256703,130,29,3,50,38,16,4,35,2.484299839346786,3.8000293592441343,5.113294767246073,-2.0290436784895,0.6337958971324791,-0.1963825524910738
404,405,ACT,random,sample,random,sample,mod_noun,元々複合語(well-documented),926,19049,31805,64729561,6.628396158,30.12266716,299.6170036,9.220794748,0.048134289,0.028834801,573,81,2,61,60,23,7,119,2.966610986681934,4.279872181802656,4.502495399912551,-0.07191464380105542,1.0097490587579083,-0.1818923552274454
405,406,ACT,ultimate,goal,ultimate,goal,mod_noun,,2009,22996,56596,64729561,6.642675445,44.37328398,443.5512949,9.69192604,0.086519411,0.035172699,517,342,37,309,272,179,59,294,3.3029799367482493,4.3616522999739376,4.752785737914157,0.8777410343035569,0.8706338244155687,-0.6418389501506703
406,407,ACT,offered,option,offer,option,verb_obj,,1457,168106,31123,33005666,3.200290333,34.01781797,103.1331174,7.904717025,0.007763734,0.041760385,199,278,32,413,250,70,11,204,3.16345955176999,5.225583214453086,4.493081452734428,-1.2110419868588638,-0.7143384042351811,-0.5501941274598968
408,409,ACT,diverse,group,diverse,group,mod_noun,,1399,18468,257013,64729561,4.253879805,35.44272381,154.8102814,7.378586954,0.071802573,0.005178556,597,139,8,182,192,80,10,191,3.1458177144918276,4.2664198658791035,5.409955090979062,-0.839794283340163,0.047707058821628054,-0.9169478609574402
409,410,ACT,high,percentage,high,percentage,mod_noun,,3384,464512,18567,64729561,4.666625788,55.88170818,281.6221719,7.84261424,0.007048809,0.175132886,1257,489,23,411,485,219,41,459,3.529430354366986,5.666996937848425,4.268741737412476,0.0649374253895235,-1.1827347856278423,0.2773368583438836
410,411,ACT,academic,disciplines,academic,discipline,mod_noun,,587,48318,11292,64729561,6.121851545,23.88017993,199.2819971,8.33394994,0.011983178,0.051246186,430,32,3,47,7,6,0,62,2.7686381012476144,4.68410894947607,4.052770869474882,-0.875419225547708,0.6873017124127803,0.2718016307852793
411,412,ACT,essential,component,essential,component,mod_noun,,715,20863,32220,64729561,6.105392937,26.35111308,218.6513531,8.785837145,0.033784324,0.021879766,408,64,9,83,31,12,6,102,2.8543060418010806,4.319376758058249,4.508125536083199,-0.5921641532957163,0.853374718301569,-0.13702407962754987
413,414,ACT,external,factors,external,factor,mod_noun,,615,20639,80873,64729561,4.575908024,23.75938833,116.0320706,7.633151844,0.028557663,0.00729478,382,70,2,48,20,12,2,79,2.788875115775417,4.314688651046117,4.907803553649506,-1.4034955824725288,0.33318893998992744,-0.3611159391289824
414,415,ACT,close,proximity,close,proximity,mod_noun,,1498,65299,2693,64729561,9.1069715,38.63381349,907.2006954,9.495744521,0.022922147,0.555271267,430,183,112,188,149,121,73,242,3.1755118133634475,4.814906530466386,3.4302363534115106,2.5299486948418237,0.10609614428097687,3.639253990094531
416,417,ACT,prior,experience,prior,experience,mod_noun,,953,15594,135293,64729561,4.869822697,29.81489301,161.2184004,7.693223417,0.059037344,0.00681731,536,103,26,79,63,27,9,110,2.979092900638326,4.192957529884656,5.131275326974432,-0.9068843199999018,0.3952774098721462,-0.6208152080146956
417,418,ACT,intrinsic,value,intrinsic,value,mod_noun,,741,4949,102814,64729561,6.558652588,26.93254127,261.4886928,7.815827338,0.148150182,0.007142077,336,100,15,61,39,18,11,161,2.869818207979328,3.694517453811156,5.012052255795133,-0.09070508964508789,1.6308521759601475,-0.7626417516722095
418,419,ACT,widespread,use,widespread,use,mod_noun,,972,13363,94441,64729561,5.63965188,30.55155648,215.7175759,8.20676132,0.071293867,0.010100433,303,93,5,255,136,41,3,136,2.9876662649262746,4.125903968407924,4.97516057701091,-0.4913968398961551,0.7501746113829051,-0.570669624921336
419,420,ACT,high,incidence,high,incidence,mod_noun,,956,464512,3269,64729561,5.348798188,30.16053191,192.5366203,6.065393069,0.002022082,0.285282384,509,66,5,157,59,40,13,107,2.9804578922761,5.666996937848425,3.514414920580369,-0.8677949762826948,-0.7481152111238589,1.6845701128751118
420,421,ACT,describing,process,describe,process,verb_obj,,898,63774,43756,33005666,3.408908019,27.14531348,88.46808864,8.096191944,0.012779955,0.018615365,446,93,28,97,56,34,2,142,2.9532763366673045,4.8046436574364835,4.641037613660655,-1.4044670652592584,-0.274826658391346,-0.5584302136669942
421,422,ACT,central,issue,central,issue,mod_noun,,954,44102,179486,64729561,2.963698586,26.92764872,75.21068071,7.127362221,0.01887167,0.004646735,326,94,7,92,121,191,10,113,2.979548374704095,4.644458284916104,5.254030579043214,-1.7276283456488448,-0.4704531462911348,-0.7007269416372031
422,423,ACT,ongoing,process,ongoing,process,mod_noun,,729,21009,140191,64729561,4.001942307,25.31477036,101.3272672,7.211282786,0.032544182,0.004886065,324,83,13,81,52,52,14,110,2.8627275283179747,4.322405381067654,5.146720133632077,-1.5344812405684167,0.05894823439758577,-0.5223023214090267
423,424,ACT,research,evidence,research,evidence,mod_noun,,331,55188,56685,64729561,2.775862409,15.53698903,40.6607873,6.599185041,0.005126331,0.004991065,266,14,0,10,3,3,0,35,2.519827993775719,4.741844655621662,4.7534681509726955,-2.474852543744598,-0.147856323923376,-0.3217329029187149
424,425,ACT,common,feature,common,feature,mod_noun,,558,93765,51485,64729561,2.903416265,20.46482639,55.97779114,6.975942674,0.005163141,0.009397017,305,47,9,89,25,10,1,72,2.7466341989375787,4.972040757958484,4.7116807170778054,-2.108240726869583,-0.3299735659293194,-0.4376594799249425
425,426,ACT,appropriate,level,appropriate,level,mod_noun,,615,33675,237402,64729561,2.316001095,19.81893649,44.22555033,6.216099415,0.014602805,0.002077922,332,53,13,57,39,20,3,98,2.788875115775417,4.527307604395023,5.37548437336038,-2.3558596945233794,-0.5462426420918375,-0.6072749699348997
426,427,ACT,experiential,learning,experiential,learning,mod_noun,,232,1424,22323,64729561,8.883925644,15.19930466,330.3602372,8.322523349,0.162580059,0.010374447,191,10,0,13,7,1,0,10,2.3654879848909,3.1535099893008374,4.348752559257216,0.08546564863263624,3.05689220591344,-0.10391633844506556
428,429,ACT,careful,consideration,careful,consideration,mod_noun,,529,10058,14784,64729561,7.847240416,22.90012125,347.5082794,9.446630205,0.052374691,0.03563468,211,54,31,50,45,11,38,89,2.7234556720351857,4.002511631284908,4.1697919538760315,0.02010791344079093,1.7152991031711264,0.21800454035681113
429,430,ACT,fundamental,difference,fundamental,difference,mod_noun,,788,26543,72888,64729561,4.72053569,27.00660578,138.6696516,8.020643723,0.028573355,0.010412773,219,131,14,65,59,162,11,127,2.8965262174895554,4.423950007067011,4.862656033629872,-1.128670008492979,0.28676969389379436,-0.4145141055139746
430,431,ACT,major,contribution,major,contribution,mod_noun,,507,161789,22525,64729561,3.170769838,20.01627398,60.06640669,6.494035804,0.002792705,0.020015829,226,45,6,52,57,29,8,84,2.705007959333336,5.208948990689733,4.352664799651101,-2.2102752746377154,-0.3098377202006547,-0.24392327518327672
431,432,ACT,enhance,learning,enhance,learning,verb_obj,,375,23140,6765,33005666,6.304981696,19.11999517,170.0129819,8.682647688,0.016011965,0.054742501,313,20,2,17,2,3,0,18,2.574031267727719,4.3643633546157306,3.8302678009336417,-0.9550759933190752,1.0198674980159759,0.39360516242811294
432,433,ACT,factual,information,factual,information,mod_noun,,466,4017,123624,64729561,5.924605457,21.23164004,165.4723825,6.902453854,0.114104198,0.003714531,197,81,8,33,23,30,4,90,2.66838591669,3.6039018317316716,5.092102791592185,-0.9614142226470677,1.3460992928099762,-0.5059856126177593
433,434,ACT,mutual,understanding,mutual,understanding,mod_noun,,433,17057,27380,64729561,5.907233466,20.46192359,158.516214,8.318749413,0.024969061,0.015557532,188,40,21,50,42,18,8,66,2.6364878963533656,4.231902649456643,4.437433443797971,-1.1103233913304402,0.9451011643238464,0.009400415644976338
434,435,ACT,initial,phase,initial,phase,mod_noun,,495,42110,22014,64729561,5.111197154,21.60490223,127.0176677,7.982707913,0.011422266,0.021842567,245,40,7,42,37,44,3,77,2.694605198933569,4.624385241420265,4.3426989621395915,-1.3690553523555866,0.4956336836604904,-0.03294478965096454
435,436,ACT,primary,function,primary,function,mod_noun,,507,56754,40522,64729561,3.834911104,20.93875603,79.09745555,7.416045651,0.008314561,0.011642224,176,65,18,57,25,18,21,127,2.705007959333336,4.753996475851211,4.6076908722146115,-1.8191736816257855,0.04683505570419006,-0.28188718428015774
436,437,ACT,high,probability,high,probability,mod_noun,,968,464512,5437,64729561,4.632833167,29.85864526,148.7239711,6.076718562,0.002014367,0.170877517,395,144,32,80,55,52,34,176,2.9858753573083936,5.666996937848425,3.735359333001711,-1.3066049062304472,-0.671131069296439,0.8281467772709901
437,438,ACT,verbal,communication,verbal,communication,mod_noun,,385,11181,20670,64729561,6.752623646,19.43945177,201.8622671,8.629663588,0.034119979,0.018459189,212,58,8,19,10,8,13,57,2.5854607295085006,4.048480647473502,4.315340476627288,-0.8318830451196673,1.3492586118883148,0.14486737856268664
438,439,ACT,vast,number,vast,number,mod_noun,,856,34451,150735,64729561,3.415475213,26.51542121,86.61214109,7.242851477,0.022530186,0.005158623,156,163,28,170,79,66,9,185,2.932473764677153,4.537201832576845,5.178214105280843,-1.6287011105501545,-0.2530828668455189,-0.6167986079305764
439,440,ACT,solar,power,solar,power,mod_noun,,1740,28798,117002,64729561,5.062938308,40.46541142,233.9548802,8.611240397,0.0586394,0.014452768,153,461,43,334,248,111,38,352,3.2405492482826,4.459362327372962,5.0681932855200085,-0.2159161817471612,0.20148603255067216,-0.7916442318711584
442,443,ACT,homogeneous,group,homogeneous,group,mod_noun,,247,1960,257013,64729561,4.988168867,15.22105715,85.75097027,4.965925064,0.122053538,0.0018598236999999998,175,17,1,17,9,7,1,20,2.392696953259666,3.292256071356476,5.409955090979062,-1.9397980103037977,1.1870761291996947,-0.4294010926744365
443,444,ACT,seminal,work,seminal,work,mod_noun,,331,2334,154106,64729561,5.896456437,17.88798099,138.0595497,6.115437491,0.139440885,0.002116854,177,38,8,35,24,7,0,42,2.519827993775719,3.3681008517093516,5.1878195479732145,-1.2111897154730247,1.57267298931596,-0.5235449360020578
444,445,ACT,original,research,original,research,mod_noun,,283,70774,73702,64729561,1.812231638,12.03236536,22.54857244,6.004187913,0.00286316,0.002749538,94,41,5,36,21,9,4,73,2.45178643552429,4.849873741724176,4.867479273166766,-2.911295063916755,-0.41343058782209857,-0.4038451004158254
445,446,ACT,public,welfare,public,welfare,mod_noun,,268,233955,6588,64729561,3.492514198,14.91619839,50.04191464,5.1901539,0.001047528,0.037069452,105,31,4,38,23,11,6,50,2.428134794028789,5.369132331208923,3.8187535904977166,-2.7385828544251285,-0.1276421269697527,0.2023516174427392
447,448,ACT,free,movement,free,movement,mod_noun,,379,146612,73369,64729561,1.189448755,10.93181531,16.50905304,5.819034642,0.00145488,0.002903968,152,50,8,49,36,39,0,45,2.578639209968072,5.166169518193912,4.865512599796574,-2.9967572228475072,-0.7265902892881331,-0.5499726979162907
448,449,ACT,minor,changes,minor,change,mod_noun,,546,22702,135790,64729561,3.51912903,21.328508,72.21745416,6.818706645,0.021960641,0.003677909,134,94,17,75,81,31,12,102,2.7371926427047373,4.356064119338595,5.132867788319085,-1.948007158677765,-0.04412095934772387,-0.44434411141995495
449,450,ACT,senior,management,senior,management,mod_noun,,509,55214,43976,64729561,3.762267965,20.8983686,76.98216831,7.393614786,0.008546586,0.010728789,81,95,9,98,101,30,6,89,2.7067177823367587,4.742049210914832,4.643215723957674,-1.8391743680511015,0.025171949036258256,-0.30181811508211753
450,451,ACT,dramatic,effect,dramatic,effect,mod_noun,,642,22254,118994,64729561,3.972044512,23.72312627,93.97756575,7.218558573,0.02701971,0.005060734,127,80,70,131,65,52,36,81,2.807535028068853,4.347408083712254,5.075525063639714,-1.6352631221876373,0.08077784804486791,-0.45858440837535575
